test_id,test_name,sample_idx,in_re,in_im,exp_out_re,exp_out_im
21,two_tone_4_12,7,-0.0000000000,0.0000000000,-0.0000000000,-0.0000000000
21,two_tone_4_12,8,1.0000000000,-0.0000000000,0.0000000000,0.0000000000
21,two_tone_4_12,9,-0.0000000000,0.0000000000,-0.0000000000,0.0000000000
21,two_tone_4_12,10,-1.0000000000,0.0000000000,0.0000000000,0.0000000000
21,two_tone_4_12,11,-0.0000000000,0.0000000000,-0.0000000000,0.0000000000
21,two_tone_4_12,12,1.0000000000,-0.0000000000,8.0000000000,-0.0000000000
21,two_tone_4_12,13,-0.0000000000,0.0000000000,0.0000000000,0.0000000000
21,two_tone_4_12,14,-1.0000000000,-0.0000000000,-0.0000000000,0.0000000000
21,two_tone_4_12,15,-0.0000000000,0.0000000000,0.0000000000,0.0000000000
22,two_tone_0_8,0,1.0000000000,0.0000000000,8.0000000000,0.0000000000
22,two_tone_0_8,1,0.0000000000,0.0000000000,-0.0000000000,0.0000000000
22,two_tone_0_8,2,1.0000000000,-0.0000000000,0.0000000000,0.0000000000
22,two_tone_0_8,3,0.0000000000,0.0000000000,-0.0000000000,0.0000000000
22,two_tone_0_8,4,1.0000000000,-0.0000000000,-0.0000000000,0.0000000000
22,two_tone_0_8,5,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000
22,two_tone_0_8,6,1.0000000000,-0.0000000000,0.0000000000,-0.0000000000
22,two_tone_0_8,7,0.0000000000,0.0000000000,-0.0000000000,0.0000000000
22,two_tone_0_8,8,1.0000000000,-0.0000000000,8.0000000000,-0.0000000000
22,two_tone_0_8,9,0.0000000000,0.0000000000,0.0000000000,0.0000000000
22,two_tone_0_8,10,1.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
22,two_tone_0_8,11,0.0000000000,0.0000000000,0.0000000000,-0.0000000000
22,two_tone_0_8,12,1.0000000000,-0.0000000000,0.0000000000,0.0000000000
22,two_tone_0_8,13,0.0000000000,-0.0000000000,0.0000000000,0.0000000000
22,two_tone_0_8,14,1.0000000000,-0.0000000000,-0.0000000000,0.0000000000
22,two_tone_0_8,15,0.0000000000,0.0000000000,0.0000000000,0.0000000000
23,random_000,0,-0.3010803843,0.8944417990,-3.6995472385,3.3630510396
23,random_000,1,-0.7262854025,0.8809655699,0.8584553125,1.5022296716
23,random_000,2,-0.1996125967,-0.3410877380,-0.8729275856,4.3011025989
23,random_000,3,0.3941871572,0.7551352080,0.8611393515,0.2908792355
23,random_000,4,-0.7258394363,-0.7370074064,-3.5131977627,3.4239471438
23,random_000,5,-0.4288489928,-0.2395039078,-1.1014089250,1.4360660427
23,random_000,6,0.3485211102,0.0671341941,3.4255476350,-1.4619041306
23,random_000,7,-0.8426385768,0.4071810617,1.1447629526,-2.1220399081
23,random_000,8,-0.6648334629,0.7131326699,2.9932164321,-2.7315319553
23,random_000,9,-0.7469859616,0.8939149480,-1.9430032125,1.5400225452
23,random_000,10,0.2210108384,-0.5432562096,-1.1045469744,1.3343102402
23,random_000,11,-0.3953810943,0.1922531687,3.5192817596,-0.1696601388
23,random_000,12,0.1787246735,0.6439421792,-1.8325858709,2.0025707387
23,random_000,13,-0.1264146621,-0.4318838343,-1.8828292033,-0.1348253038
23,random_000,14,0.7899438548,-0.3815399461,-3.1232694128,2.6290500760
23,random_000,15,-0.4740143025,0.5892292832,1.4536265929,-0.8921991117
24,random_001,0,-0.1997613728,0.0646971372,-1.1119500098,-0.5844538775
24,random_001,1,0.0733848732,0.0575442500,-2.0797880005,-1.0090337073
24,random_001,2,-0.2329077448,0.1614268849,-0.9177603195,-0.0119868334
24,random_001,3,0.0294457694,-0.8355411726,1.6296169410,0.7876163827
24,random_001,4,0.4672087705,-0.7201770135,0.8498233201,0.3059668509
24,random_001,5,-0.6381980549,0.6623969009,0.2704894224,-3.5678511993
24,random_001,6,0.6175148874,-0.5933365394,-0.1522325817,-2.4693377206
24,random_001,7,-0.6529525564,0.2850253883,1.4072639467,5.1842975675
24,random_001,8,0.1359323126,0.6420176131,-0.1277701859,0.3186782158
24,random_001,9,0.8822172236,-0.3472018662,-1.7271957623,-0.8842567233
24,random_001,10,-0.7901269850,-0.8715781547,-0.3990262524,4.5719490788
24,random_001,11,0.1802379621,0.5417263433,0.6287876992,-4.8538726127
24,random_001,12,-0.5018906120,0.6716309046,-0.0041467310,2.5924833765
24,random_001,13,0.0081801335,-0.3850297953,-3.3735120740,-0.7245378032
24,random_001,14,-0.1158293538,0.5124313369,1.3524302789,0.9304189120
24,random_001,15,-0.3744052625,-0.4304860951,0.5587883443,0.4490742887
25,random_002,0,-0.4837253752,-0.7763327666,0.3545616358,-2.8382284671
25,random_002,1,0.7980872645,-0.8689352842,2.1663173871,0.4464617787
25,random_002,2,-0.7010266918,0.0757205305,-1.1800080153,-0.8524820341
25,random_002,3,0.2223108852,-0.5243420515,-0.0413268615,-0.7655649495
25,random_002,4,-0.4217667436,0.3556203210,-2.3884380376,0.8968293171
25,random_002,5,-0.5713894060,0.0846711751,-0.8276638307,-3.5561341732
25,random_002,6,0.2240305930,-0.1107866068,-0.2245337181,-3.5271886272
25,random_002,7,-0.6428350366,0.0139390302,-2.8826049640,0.5583732124
25,random_002,8,-0.2464947550,0.4410932341,-1.8565923554,2.6837497032
25,random_002,9,-0.2409047775,0.0513437727,-3.3805579652,0.0462962658
25,random_002,10,0.7789618296,-0.4611335953,2.0074181906,0.3648824856
25,random_002,11,0.4112982567,-0.8817710498,2.0721231879,1.4944752549
25,random_002,12,-0.7986616371,0.5967027962,-3.9121252865,1.7259837859
25,random_002,13,0.7742840340,-0.2666523939,0.1286520270,-3.3139074481
25,random_002,14,0.8976674203,-0.1981232951,1.3579565450,-1.1354624234
25,random_002,15,0.3547257753,-0.3692422837,0.8672160576,-4.6494079463
26,random_003,0,-0.5047041742,0.7591297545,0.7889962570,1.2948412789
26,random_003,1,0.2668135614,-0.1589482428,0.1673766191,3.6561257924
26,random_003,2,0.7246756095,0.1649511021,-3.1891848259,-0.7637022802
26,random_003,3,0.3077828191,-0.2053683695,-0.0254979477,-1.8446187724
26,random_003,4,-0.8800364147,0.3737207818,-4.0451441616,0.8123100232
26,random_003,5,0.4826428520,-0.8882497303,-1.4996837031,0.8172228171
26,random_003,6,-0.4901584839,0.1283009050,1.2289630946,0.6050182626
26,random_003,7,-0.4904543902,-0.2493170727,-1.5292226564,-2.2332116013
26,random_003,8,-0.8968385409,0.7174961758,-1.5057878455,1.5437461532
26,random_003,9,0.3311605926,0.0107881113,5.1649264475,1.9292788084
26,random_003,10,0.4763635354,-0.7473812459,-0.5312947963,1.7183397234
26,random_003,11,0.6659244829,0.2327568677,-1.5082235973,-0.5242447335
26,random_003,12,0.3758088458,-0.2291173733,-2.8611453857,2.8340198997
26,random_003,13,-0.0014935113,0.6781839492,0.1472707234,-1.2127120607
26,random_003,14,0.8364938286,0.2521936161,-1.0977440572,3.7684343816
26,random_003,15,-0.4149843553,0.4557020499,2.2201290478,-0.2547716199
27,random_004,0,0.7686364400,0.7245045694,2.4809776173,-0.0584718901
27,random_004,1,0.1458100633,-0.2664551357,-0.1062865385,5.4847805257
27,random_004,2,-0.5259290500,0.5484100824,0.8687213095,0.4943330902
27,random_004,3,-0.7734464827,0.1517899342,2.9360271714,-1.2448365322
27,random_004,4,-0.8769514251,0.1720358781,0.1186604164,-3.0151622005
27,random_004,5,0.0154503861,-0.5851930493,0.2474295035,3.7543144547
27,random_004,6,0.7560546165,0.8332722989,1.5719309690,0.2936112092
27,random_004,7,-0.8372250433,-0.4013340158,-2.6618697215,-0.8859211168
27,random_004,8,0.7472828989,0.3782175407,1.7351408778,4.4134403592
27,random_004,9,0.8955433851,-0.7476406503,0.5249960811,-1.9156247563
27,random_004,10,0.6713816182,-0.1148301391,2.6230598679,2.9506854701
27,random_004,11,0.3776338124,-0.7320190370,1.6750881945,0.5031901502
27,random_004,12,0.4988884823,-0.1125253332,0.2166466729,3.3091243509
27,random_004,13,0.7107269881,0.4568142089,0.5575199640,-0.4349624800
27,random_004,14,0.0686956667,-0.2516006625,2.5122169805,0.4342164911
27,random_004,15,-0.1615747394,-0.1119183796,-3.0020763250,-2.4906440157
28,random_005,0,0.5941174431,-0.0850450139,3.5369614446,-2.4512754820
28,random_005,1,0.7269440522,-0.5542431840,-1.3263639899,-0.1548778266
28,random_005,2,-0.5183949598,-0.6988625608,-2.6221636817,0.7769278127
28,random_005,3,0.7962053396,-0.5490580966,0.6871137643,-1.5009828224
28,random_005,4,-0.1034090551,-0.1799404253,-1.9385049624,0.1292752137
28,random_005,5,0.0304814151,-0.3177971542,5.4315252131,-1.4438296816
28,random_005,6,0.5403431558,-0.3882797585,-0.2295287905,-1.3459081677
28,random_005,7,0.8957553912,0.5473429091,0.4145289845,1.1444960178
28,random_005,8,-0.8994943469,-0.2437335432,-4.4445959407,-1.2234657568
28,random_005,9,0.5025759318,-0.4855136223,1.6335750477,1.9925465198
28,random_005,10,-0.2323538782,-0.4017709010,-1.5108173226,2.2812178152
28,random_005,11,0.4945691914,0.6888495027,0.8723722694,-1.0430561714
28,random_005,12,0.3852314041,-0.6066759628,2.7519212391,-0.9161137561
28,random_005,13,0.4740407047,-0.1220050211,1.9426530390,2.1954769427
28,random_005,14,-0.2198570110,0.7669375461,2.0137127836,0.1191138640
28,random_005,15,0.0702066666,0.1785198039,2.2934899917,0.0797352567
29,random_006,0,0.2826719987,-0.5551859995,0.9602265247,-0.1844447132
29,random_006,1,0.2092311231,0.4575617820,0.3507325318,0.8750855474
29,random_006,2,-0.7232580586,0.5867780869,3.9613338578,1.2947411315
29,random_006,3,-0.7011947406,-0.7514191890,2.4662711069,0.2442755451
29,random_006,4,-0.6419736222,0.4669154196,1.9370871964,0.6943820621
29,random_006,5,0.1569778041,0.6838998517,1.0288449828,-3.0286075991
29,random_006,6,0.1091722207,-0.4066764564,-3.3814503519,0.2281459907
29,random_006,7,0.7052279636,-0.2021662802,-1.2215669871,-2.5026529078
29,random_006,8,-0.1262967930,0.5816898584,-0.8199931734,-1.2896428606
29,random_006,9,0.4246512214,-0.0206275476,3.5405376188,1.0007225606
29,random_006,10,0.3623241111,0.0238486057,1.1408968448,1.8339368598
29,random_006,11,0.1667360902,0.2213099583,-2.2394170113,-1.5820875912
29,random_006,12,-0.0141088209,-0.7130587481,-4.0761494975,-0.0988523667
29,random_006,13,-0.5441138313,0.6587746243,1.4356567044,-0.8832447357
29,random_006,14,0.8215856399,-0.7213545535,1.5290502445,-2.2662352324
29,random_006,15,0.4725942186,-0.4947341257,-2.0893086129,-3.2184976831
30,random_007,0,0.0265281458,0.5180706100,-3.4281344554,2.0784468740
30,random_007,1,-0.1337774108,0.0519401135,0.8264176397,0.8750187677
30,random_007,2,-0.0985409771,0.1800730736,-0.6864903674,-3.7170174646
30,random_007,3,-0.8660783176,0.5287961738,4.4972571022,-0.0390012345
30,random_007,4,0.2766876865,0.8485636750,-2.2833865605,2.9927867503
30,random_007,5,-0.3328458928,0.8021367946,2.2550899321,-1.8370581237
30,random_007,6,0.4855931547,-0.7688263595,-1.2424963905,1.2834792379
30,random_007,7,-0.4184437729,0.7501616193,-1.1746820927,4.8871023900
30,random_007,8,-0.7685399135,-0.3653221369,1.5666218872,-3.8448057614
30,random_007,9,-0.5231016159,-0.2651041286,0.4809560059,-0.3090797917
30,random_007,10,0.8041922452,-0.6707644870,1.9075241964,0.6235241823
30,random_007,11,0.7485967318,0.5841164437,-1.0485366208,1.9782705828
30,random_007,12,-0.8759554518,-0.1498478480,-1.2202190031,2.1794293376
30,random_007,13,-0.4623035192,0.6260484901,3.6114547518,0.1941175824
30,random_007,14,-0.7807211740,-0.4751259709,-0.5495134483,-0.3738553707
30,random_007,15,-0.5094243737,-0.1164691885,-3.0874122436,1.3177718026
31,random_008,0,-0.7489996870,-0.3220615646,-0.7896342536,0.1167993682
31,random_008,1,0.3317305027,0.3115877031,-2.3235931569,-0.0429332711
31,random_008,2,-0.8478460024,0.5811733447,0.8370713704,3.2927707424
31,random_008,3,0.2386368507,0.0422811181,-1.0803319958,-1.4609946739
31,random_008,4,-0.6063609807,-0.5679583840,-0.6260509016,-3.9792023511
31,random_008,5,0.8041505137,0.4226427180,2.0186389128,-1.8895808495
31,random_008,6,0.6538002470,-0.4932683462,-1.7343378502,1.6471590602
31,random_008,7,0.6750347101,-0.5295877767,-0.1913481305,-2.1983825973
31,random_008,8,-0.5610933301,0.4516940504,-5.5117817722,-0.1343489854
31,random_008,9,0.5483015188,0.0679317043,-2.9244492143,0.2194054562
31,random_008,10,0.3514499807,0.2341864499,0.3867161722,-0.0527185171
31,random_008,11,-0.8203566520,-0.6305979240,3.3749286020,-2.3959426468
31,random_008,12,-0.6391772613,-0.5247199531,-3.2950581090,0.1445685629
31,random_008,13,0.5272970729,-0.0721232351,2.3048243074,-1.5131789180
31,random_008,14,-0.7524809790,0.6321795944,0.2523312073,0.0020320061
31,random_008,15,0.0562792423,0.5134398692,-2.6819201798,3.0915625799
32,random_009,0,0.4012702200,0.0476142458,0.3951556102,2.8628211800
32,random_009,1,-0.5855408263,0.6115863682,-0.8438445987,1.4973306584
32,random_009,2,-0.2018860978,-0.8057709162,-0.1573471050,-0.8820000047
32,random_009,3,-0.1839906178,0.8324399952,0.7114651469,0.5063619246
32,random_009,4,-0.5969290907,0.1983790891,-0.0906187192,2.0033832868
32,random_009,5,0.3248385483,0.5508050040,0.2720426302,0.4410052243
32,random_009,6,-0.3394850773,0.1618320139,2.9715007791,0.5180697687
32,random_009,7,0.5742608148,0.2255012780,3.4485692301,-2.6307951949
32,random_009,8,-0.1604770236,-0.2416229851,0.6633697802,-4.1512658997
32,random_009,9,-0.0067502270,0.5803342460,0.9273690719,1.5290450841
32,random_009,10,0.6963713716,-0.3544842923,-0.0842116479,-2.2516494880
32,random_009,11,-0.0704017953,0.2581329000,2.1671824453,2.6854453705
32,random_009,12,0.1787244581,0.8921405017,-1.6775524165,2.8711048393
32,random_009,13,0.4173293506,0.4075295760,-0.8836237794,0.7921821518
32,random_009,14,0.5516739350,-0.5423100169,-0.0939507099,-2.5225335966
32,random_009,15,-0.6038523322,0.0407141725,-1.3051821978,-2.5066773719
33,random_010,0,-0.3629334472,0.4378904504,-0.4606427644,-0.9008747961
33,random_010,1,0.4686044175,-0.6105705817,0.3989598711,-0.2752385780
33,random_010,2,-0.3558704611,-0.0555781938,-0.3601933692,0.1360883233
33,random_010,3,0.6394709274,-0.2404958621,-1.0372063314,1.9182986259
33,random_010,4,-0.0140413907,0.3398456390,-3.4657606778,3.1893640684
33,random_010,5,0.2045507253,-0.2663325120,-2.1296915539,-2.5952242726
33,random_010,6,-0.0871312913,-0.7940284699,-0.0750684214,-2.3730727412
33,random_010,7,-0.7749844864,-0.2336433515,-2.0141885884,-1.0198620427
33,random_010,8,-0.4251448032,0.7387373896,-0.3780169738,0.3536187938
33,random_010,9,0.1054499761,0.3591350908,0.5938953330,2.9507917912
33,random_010,10,0.4273916616,-0.7503784362,0.1606355335,2.5685354665
33,random_010,11,0.0705226690,0.2988554786,0.8618004949,-1.1169866469
33,random_010,12,-0.3859260223,0.1101436994,-0.4477622376,3.8643606475
33,random_010,13,-0.6305124218,-0.5503550046,2.3044895322,-2.7712552239
33,random_010,14,0.7843258851,-0.3002600796,-1.2778170926,2.5750029577
33,random_010,15,-0.1244147025,0.6161599475,1.5196320910,0.5027008328
34,random_011,0,0.7885403727,-0.0768175952,-1.1116836424,-1.1167194341
34,random_011,1,0.4334078032,0.4607302723,3.1083284484,1.2552442459
34,random_011,2,-0.1005688254,0.8562920898,5.8275522008,-1.2990225506
34,random_011,3,0.2258083089,-0.3006665602,-0.2131146882,2.8264552061
34,random_011,4,-0.8808083856,0.1828032319,0.9132709234,-3.4444099934
34,random_011,5,0.4002232435,0.3432332581,2.2778758025,-0.1613700347
34,random_011,6,-0.6279000661,-0.8748871488,-1.6061086065,-0.3238215276
34,random_011,7,-0.4555642233,-0.7228752220,2.2558043712,-2.0076384543
34,random_011,8,-0.8636105813,-0.3492805902,-2.1766143495,1.3374926102
34,random_011,9,0.7837919241,0.1065021991,0.7961605586,2.9389408610
34,random_011,10,0.2905420174,0.8570706999,2.0735201186,-0.5016061328
34,random_011,11,-0.7842988660,-0.2573666447,0.8145863386,-2.5566267035
34,random_011,12,-0.4242789031,-0.3525249582,-3.1456029209,0.8403571706
34,random_011,13,-0.2799985030,-0.5093002796,2.5675517668,-1.1168451621
34,random_011,14,0.1739353756,-0.1322691411,-1.3748953925,1.0989443744
34,random_011,15,0.2090956662,-0.3473630453,1.6100150339,1.0015440016
35,random_012,0,-0.6967530901,0.0268616188,-3.7190505726,0.2713998358
35,random_012,1,0.5005819227,-0.6477315450,0.6998695000,1.6042719813
35,random_012,2,-0.7864907385,0.2318471966,0.6247416833,-2.8664741696
35,random_012,3,0.6016041741,0.6567764608,-4.0827662048,0.4230194893
35,random_012,4,-0.3660153234,-0.3300208149,0.6016299102,-1.0722073344
35,random_012,5,-0.7425691175,0.4507772957,-2.5030955953,-0.6099409760
35,random_012,6,-0.8858850231,-0.2821387029,-0.9227969086,-2.3868368406
35,random_012,7,-0.7179768221,-0.8294421637,2.4902109328,-0.7351216448
35,random_012,8,-0.4022801541,0.2848284844,-3.8030806326,1.7209658170
35,random_012,9,0.6953069465,0.1143393592,-1.1023644520,0.4082129495
35,random_012,10,-0.7999959780,0.7214856658,0.1245794667,7.5295491470
35,random_012,11,0.7457914812,-0.4364253263,-0.6913717112,0.9532694428
35,random_012,12,-0.5141982409,-0.2986719318,-0.9964859392,-2.1881688926
35,random_012,13,-0.7113026263,0.1197523572,1.6023032711,-3.0271430870
35,random_012,14,0.6905529455,0.6419913104,-0.7018029609,1.4852932627
35,random_012,15,-0.3294209287,-0.1528294285,1.2314307719,-1.0803030797
36,random_013,0,0.7622810498,0.4437922675,-2.1833587943,-2.4653518950
36,random_013,1,0.8264835446,-0.0709646168,3.3650019262,0.0531293486
36,random_013,2,0.0790066834,-0.3597160020,1.4247631742,-2.5128484409
36,random_013,3,0.1366399556,0.8380199308,0.9438688537,-1.1420600004
36,random_013,4,-0.1938120931,-0.4405387770,-0.1081245792,-2.6067876439
36,random_013,5,-0.1873255486,-0.3431818033,3.6117873536,0.9742315709
36,random_013,6,-0.8438295915,-0.1384999880,1.6194708318,3.0400653396
36,random_013,7,-0.2650033549,0.2230846198,1.8431889888,-0.1360034752
36,random_013,8,-0.4133416621,-0.4021167085,-0.8845357227,-0.4906147854
36,random_013,9,-0.0117856154,-0.7176615207,-1.1053261756,1.6317577966
36,random_013,10,-0.0054116292,-0.2398363665,-0.6028635290,1.1330662009
36,random_013,11,-0.8824722531,-0.0811998521,0.7768488476,3.3124273280
36,random_013,12,-0.3261710811,-0.3379881244,2.4918439501,2.6153489542
36,random_013,13,0.3534560011,-0.0118684690,-1.5791748671,0.1950812359
36,random_013,14,-0.5926689347,-0.0030796411,1.0343197710,1.6205267421
36,random_013,15,-0.6194042650,-0.8235968436,1.5487867676,1.8787080036
37,random_014,0,0.0955506543,0.4959863582,1.1186512694,-1.0755183995
37,random_014,1,-0.5384862059,0.7000328474,-1.8701256899,4.1468046742
37,random_014,2,-0.6934917703,-0.8491095924,-1.1558677091,0.6957142554
37,random_014,3,0.2914322525,-0.5394051557,2.1375284971,3.3365617172
37,random_014,4,-0.0788058070,-0.6220734289,2.8230540104,5.7262559618
37,random_014,5,-0.6389666351,0.3605004404,-0.2829657431,-0.0939265859
37,random_014,6,-0.1068172436,-0.3305135619,0.6717853916,0.5277077710
37,random_014,7,-0.5046250913,-0.3598087339,-1.4993307560,-2.0056997731
37,random_014,8,0.5346994455,0.4785316301,1.7911250053,-2.2961551720
37,random_014,9,-0.0840683225,-0.1845830831,-2.4145214701,-0.5320775127
37,random_014,10,0.7661565546,-0.6221360407,-0.1449271619,2.1487150059
37,random_014,11,0.6906869327,0.1472256318,0.1576275762,-1.7614663722
37,random_014,12,0.6938672417,0.2386238205,-0.7515841468,0.0096911292
37,random_014,13,-0.3357384786,0.3228685278,-0.6317712593,-0.3602894685
37,random_014,14,0.2437290620,-0.4751459706,0.6897641398,2.0597333543
37,random_014,15,0.7835286804,0.1634879115,0.8903685158,-2.5902688541
38,random_015,0,-0.5886621394,0.0044767538,-1.8040602968,-1.3604690302
38,random_015,1,0.2021213569,0.7197805337,-1.8829858548,1.9662336353
38,random_015,2,0.6468601252,-0.7215210908,-2.9680651431,-1.5425172089
38,random_015,3,-0.5363469408,-0.6230813177,0.0132027432,-1.0849436174
38,random_015,4,-0.5580790003,-0.1134335802,2.0786401461,-1.9580280389
38,random_015,5,0.2271350042,0.2843152737,-1.7445023716,0.8784827536
38,random_015,6,0.2251541695,0.3438835566,2.7552307830,-0.1912647697
38,random_015,7,-0.6307524048,-0.7984474969,-0.7077205514,-0.2362532599
38,random_015,8,0.3897451175,-0.1701102815,0.2280275230,-0.7582866096
38,random_015,9,0.3328778198,-0.2906901548,0.3918768481,-2.3541550950
38,random_015,10,-0.3170001840,-0.8459556673,-1.2921446814,1.0506762299
38,random_015,11,0.2927191736,-0.4138950463,-3.2581904877,-2.3368785920
38,random_015,12,-0.1811978094,-0.3158218958,-4.2553826987,1.6972276638
38,random_015,13,-0.3563422102,0.7195544534,0.1315356127,1.7153116112
38,random_015,14,-0.4048366660,0.7591043853,3.6664181928,1.7375935420
38,random_015,15,-0.5474557086,0.1013725445,-0.7704739944,2.8488988471
39,random_016,0,0.6863281580,-0.4331231297,0.7611528548,0.0213118861
39,random_016,1,-0.8617319487,0.2056238720,1.5284725802,1.1016102641
39,random_016,2,-0.6725202976,-0.0594764303,-0.6252566303,3.8765898794
39,random_016,3,-0.5742475301,0.6450500929,-0.0267546082,1.0013326561
39,random_016,4,0.6075833538,-0.6073542274,1.2533139617,-0.8264896749
39,random_016,5,0.3162720195,0.2598577395,-0.9168998480,-4.0493900875
39,random_016,6,-0.7665491926,0.1762316888,3.5066843710,2.1275675768
39,random_016,7,0.2402934954,0.1271473912,3.9173604744,0.4086346611
39,random_016,8,0.1677419853,0.7726917717,0.0128218793,-1.8495747402
39,random_016,9,0.0295622818,-0.0278830092,2.0573839214,-1.4749960549
39,random_016,10,-0.5407658500,-0.3802166831,-0.8819915441,2.0390300012
39,random_016,11,0.6444706035,0.5275922075,-1.0128888390,-0.5030767009
39,random_016,12,0.0540447928,-0.7130256987,4.0355044641,-1.2684926070
39,random_016,13,0.5924796583,-0.6654245713,-0.1719260777,-2.6146379714
39,random_016,14,0.8511244172,0.3301412816,-1.2296682099,-1.4033931850
39,random_016,15,-0.0129330920,-0.1365204094,-1.2260582218,-3.5159959780
40,random_017,0,0.5198490699,0.6247246581,2.8697933373,0.4132293156
40,random_017,1,0.8186229579,0.5964390911,2.4047883432,1.3619795145
40,random_017,2,-0.5460965224,-0.0888828280,1.7470600473,2.8867806825
40,random_017,3,0.2858928011,0.3871976817,1.9793093668,3.0383978916
40,random_017,4,0.4389562444,0.0020043577,-2.9016552798,0.4128154548
40,random_017,5,-0.1017861404,-0.6028999668,0.9495460839,-0.2545011585
40,random_017,6,0.5713299037,0.4146890243,0.3498424840,-3.0194653014
40,random_017,7,0.2180014092,0.4892595443,-1.5512256870,-0.8236479660
40,random_017,8,0.3123919423,-0.7741052914,-0.1083050420,-0.4956260875
40,random_017,9,-0.5068775658,-0.7397149231,-1.5575474403,-0.9970953944
40,random_017,10,0.0003052261,0.5436692962,-0.1366225327,1.7747305977
40,random_017,11,0.6780603634,0.1320612241,-2.8192328906,3.6171554263
40,random_017,12,-0.4447750451,-0.8362361023,3.4458558308,-4.2648681946
40,random_017,13,-0.6348555693,-0.6134881280,2.3860033636,1.9500116787
40,random_017,14,0.5287833287,0.0729384995,1.3919592529,1.0973584664
40,random_017,15,0.7319909334,0.8055731783,-0.1319841185,3.2983396044
41,random_018,0,-0.8652674230,-0.6480081401,2.9336876837,-0.5938438131
41,random_018,1,-0.2767898456,-0.8365099711,-1.3237211623,0.8940803439
41,random_018,2,-0.0330248195,0.6203489434,-1.3016520322,-1.3076660488
41,random_018,3,-0.0558938929,0.7125910612,-1.9935273439,-1.7238064275
41,random_018,4,0.1380287457,-0.2787271918,0.3613520118,-1.6011551233
41,random_018,5,0.0046892797,0.6859612781,-4.2313351020,1.6906314475
41,random_018,6,0.6636245769,0.6532238529,-1.4767259875,0.1913506152
41,random_018,7,0.8447706673,-0.5478610817,-0.1378625524,1.8585046627
41,random_018,8,0.4676022273,-0.8902277390,-1.1160811479,0.1577826415
41,random_018,9,0.3563091187,0.3958092414,-2.0432465459,0.5548293257
41,random_018,10,0.0675996298,-0.1497146399,-2.7535803149,-0.4595664337
41,random_018,11,0.5320819779,-0.5125945336,2.5541874151,-1.2214474204
41,random_018,12,0.7788280027,-0.0554303514,-0.1021923368,-5.4523573938
41,random_018,13,-0.0345669125,-0.3172810749,1.3736368476,0.3925343066
41,random_018,14,-0.3085876720,0.5305046800,0.2738705581,-3.2404314765
41,random_018,15,0.6542840233,0.0440718534,-4.8610887582,-0.5075694474
42,random_019,0,0.7314115688,0.7769569036,-1.3620662736,2.7455314800
42,random_019,1,-0.7639206627,0.7452153815,0.4934056803,1.2195707796
42,random_019,2,-0.3530673190,0.1694466607,0.3002581940,2.1458574232
42,random_019,3,-0.4945989663,0.7327753884,1.3924533105,3.5553900726
42,random_019,4,0.6426357281,-0.6021351007,3.7333751881,-0.7882325028
42,random_019,5,0.5432130990,0.7336505311,-1.9884508900,0.8752979566
42,random_019,6,-0.3920582216,0.8753639807,-0.0118421204,4.5314677186
42,random_019,7,0.5093103635,-0.6884634158,2.0002826039,-3.7946897160
42,random_019,8,0.3884550721,-0.4122008513,3.3892973874,-0.8355934725
42,random_019,9,-0.7489139588,-0.2283026858,-0.8208875039,-0.9522442222
42,random_019,10,0.4078350576,0.4035388344,0.4824794467,-1.8449113667
42,random_019,11,-0.8286921992,-0.5907802281,2.7294833193,3.0343717916
42,random_019,12,-0.0012595669,-0.0407445976,1.2843649062,-2.2342000886
42,random_019,13,-0.5797112892,0.2569705819,1.4421966884,1.0384253260
42,random_019,14,-0.4103367621,-0.2152568261,1.1430663985,-0.8018707728
42,random_019,15,-0.0123682168,0.8294969232,-2.5048312344,4.5371400519
43,random_020,0,-0.1944491193,0.2925037547,-0.3561754894,-1.1745957526
43,random_020,1,-0.6750172835,0.1845152563,-1.9872805987,0.4623771300
43,random_020,2,-0.1582579071,0.7721610360,0.2530307925,1.4648306263
43,random_020,3,0.4473558374,-0.2389056853,-0.2237437476,1.2908412080
43,random_020,4,0.4452044449,-0.3855332885,0.7563552312,-0.3618988689
43,random_020,5,0.0610345617,-0.0076432381,0.0480173377,2.4964642300
43,random_020,6,0.6763551032,-0.8525042705,-3.4259291201,-2.7245004522
43,random_020,7,-0.3378208774,0.2898576724,-0.4345580218,1.6071826817
43,random_020,8,0.0003854735,-0.6381742096,1.8878495022,-3.1118797999
43,random_020,9,0.8194150049,0.6455043177,0.9281442604,1.6918794772
43,random_020,10,0.3586530488,-0.3012000070,2.4347409181,0.2128524494
43,random_020,11,-0.3059038289,-0.8876624853,2.5496544674,-0.7529597747
43,random_020,12,-0.1571353177,-0.5279374627,-1.9120073184,-0.3881904027
43,random_020,13,-0.7730114144,0.3290353134,0.8013973258,-3.3373680306
43,random_020,14,-0.2049187199,-0.5025533288,-1.1903736827,3.3180185615
43,random_020,15,-0.3580644956,0.6539408727,-3.2403077662,3.9870067929
44,random_021,0,0.7220580695,0.8268128446,3.1049709196,-1.7662916230
44,random_021,1,-0.7665137658,0.0383517468,-0.8296093239,-0.0777631846
44,random_021,2,0.3253474375,0.8678032534,0.5164046032,2.9881083862
