test_id,test_name,mode,num_ffts,src_addr,dst_addr,sample_idx,in_re,in_im,exp_re,exp_im
6,fft_random8,0,8,256,4096,75,0.7485967318,-0.7842988660,1.8009049900,3.4538954238
6,fft_random8,0,8,256,4096,76,-0.8759554518,-0.4242789031,-3.8941863638,-1.5228447051
6,fft_random8,0,8,256,4096,77,-0.4623035192,-0.2799985030,6.0260061111,1.2937779478
6,fft_random8,0,8,256,4096,78,-0.7807211740,0.1739353756,-1.8169853703,3.8979094511
6,fft_random8,0,8,256,4096,79,-0.5094243737,0.2090956662,-1.0036471798,2.5805482586
6,fft_random8,0,8,256,4096,80,0.5180706100,-0.0768175952,2.0784468740,-1.1167194341
6,fft_random8,0,8,256,4096,81,0.0519401135,0.4607302723,1.8455519924,-0.8285208179
6,fft_random8,0,8,256,4096,82,0.1800730736,0.8562920898,1.5557873790,-0.0315506286
6,fft_random8,0,8,256,4096,83,0.5287961738,-0.3006665602,-1.3127750536,0.4119038468
6,fft_random8,0,8,256,4096,84,0.8485636750,0.1828032319,4.6155449661,-0.7704426327
6,fft_random8,0,8,256,4096,85,0.8021367946,0.3432332581,0.8022509615,-3.0108116455
6,fft_random8,0,8,256,4096,86,-0.7688263595,-0.8748871488,-0.8863126525,1.1622964632
6,fft_random8,0,8,256,4096,87,0.7501616193,-0.7228752220,3.0188332054,1.2934702526
6,fft_random8,0,8,256,4096,88,-0.3653221369,-0.3492805902,-3.8448057614,1.3374926102
6,fft_random8,0,8,256,4096,89,-0.2651041286,0.1065021991,1.5591893928,-0.3621678459
6,fft_random8,0,8,256,4096,90,-0.6707644870,0.8570706999,2.7933160727,-1.9877241237
6,fft_random8,0,8,256,4096,91,0.5841164437,-0.2573666447,-0.6610385024,0.2928149074
6,fft_random8,0,8,256,4096,92,-0.1498478480,-0.3525249582,0.5566711218,-1.8336101901
6,fft_random8,0,8,256,4096,93,0.6260484901,-0.5093002796,1.4678914014,1.2977061972
6,fft_random8,0,8,256,4096,94,-0.4751259709,-0.1322691411,-5.6466602143,-0.1685275476
6,fft_random8,0,8,256,4096,95,-0.1164691885,-0.3473630453,0.3472385779,3.0853090654
6,fft_random8,0,8,256,4096,96,-0.7489996870,-0.6967530901,-0.7896342536,-3.7190505726
6,fft_random8,0,8,256,4096,97,0.3317305027,0.5005819227,-3.8450441988,-0.6015977896
6,fft_random8,0,8,256,4096,98,-0.8478460024,-0.7864907385,2.7205850050,1.6068387293
6,fft_random8,0,8,256,4096,99,0.2386368507,0.6016041741,-1.1128351324,-1.2141393448
6,fft_random8,0,8,256,4096,100,-0.6063609807,-0.3660153234,-2.5185352844,-2.2593134715
6,fft_random8,0,8,256,4096,101,0.8041505137,-0.7425691175,3.4783889668,-1.3440527546
6,fft_random8,0,8,256,4096,102,0.6538002470,-0.8858850231,4.2843821548,0.4508300677
6,fft_random8,0,8,256,4096,103,0.6750347101,-0.7179768221,-0.9862313752,-0.5149707863
6,fft_random8,0,8,256,4096,104,-0.5610933301,-0.4022801541,-5.5117817722,-3.8030806326
6,fft_random8,0,8,256,4096,105,0.5483015188,0.6953069465,-2.1295659696,1.9028172671
6,fft_random8,0,8,256,4096,106,0.3514499807,-0.7999959780,-5.6320038328,-1.2490475096
6,fft_random8,0,8,256,4096,107,-0.8203566520,0.7457914812,1.9151785480,-1.8504145519
6,fft_random8,0,8,256,4096,108,-0.6391772613,-0.5141982409,-1.4025737262,1.8644574425
6,fft_random8,0,8,256,4096,109,0.5272970729,-0.7113026263,2.3373274439,-1.2663235889
6,fft_random8,0,8,256,4096,110,-0.7524809790,0.6905529455,-1.6311824273,-1.6839000069
6,fft_random8,0,8,256,4096,111,0.0562792423,-0.3294209287,-1.1604691379,2.5328980614
6,fft_random8,0,8,256,4096,112,-0.3220615646,0.0268616188,0.1167993682,0.2713998358
6,fft_random8,0,8,256,4096,113,0.3115877031,-0.6477315450,1.2585340185,0.0828209393
6,fft_random8,0,8,256,4096,114,0.5811733447,0.2318471966,2.3106736963,-0.9829605350
6,fft_random8,0,8,256,4096,115,0.0422811181,0.6567764608,-4.3296215339,0.3905163528
6,fft_random8,0,8,256,4096,116,-0.5679583840,-0.3300208149,-1.1182589694,-2.9646917172
6,fft_random8,0,8,256,4096,117,0.4226427180,0.4507772957,-3.0486236903,0.8498090780
6,fft_random8,0,8,256,4096,118,-0.4932683462,-0.2821387029,0.2735320839,3.6318831644
6,fft_random8,0,8,256,4096,119,-0.5295877767,-0.8294421637,0.8067991218,-1.5300048896
6,fft_random8,0,8,256,4096,120,0.4516940504,0.2848284844,-0.1343489854,1.7209658170
6,fft_random8,0,8,256,4096,121,0.0679317043,0.1143393592,-2.7857762629,1.2030961943
6,fft_random8,0,8,256,4096,122,0.2341864499,0.7214856658,1.3209084592,1.5108291421
6,fft_random8,0,8,256,4096,123,-0.6305979240,-0.4364253263,-1.2368998061,-0.5064806112
6,fft_random8,0,8,256,4096,124,-0.5247199531,-0.2986719318,-2.7163748188,-0.2956845098
6,fft_random8,0,8,256,4096,125,-0.0721232351,0.1197523572,1.3554479420,-2.9946399505
6,fft_random8,0,8,256,4096,126,0.6321795944,0.6419913104,0.9841290522,-0.3982203719
6,fft_random8,0,8,256,4096,127,0.5134398692,-0.1528294285,1.7900952904,0.4411479622
7,fft_random10,0,10,256,4096,0,0.7622810498,-0.8652674230,-2.1833587943,2.9336876837
7,fft_random10,0,10,256,4096,1,0.8264835446,-0.2767898456,1.7560694513,-4.0051942877
7,fft_random10,0,10,256,4096,2,0.0790066834,-0.0330248195,0.2631587588,-2.5805783285
7,fft_random10,0,10,256,4096,3,0.1366399556,-0.0558938929,0.7405173604,-0.9785158663
7,fft_random10,0,10,256,4096,4,-0.1938120931,0.1380287457,-0.7337414498,-2.4814884616
7,fft_random10,0,10,256,4096,5,-0.1873255486,0.0046892797,0.7382786667,-2.0076717220
7,fft_random10,0,10,256,4096,6,-0.8438295915,0.6636245769,0.1828451269,-1.1616535819
7,fft_random10,0,10,256,4096,7,-0.2650033549,0.8447706673,-0.2829062619,-1.9744351851
7,fft_random10,0,10,256,4096,8,-0.4133416621,0.4676022273,-0.8845357227,-1.1160811479
7,fft_random10,0,10,256,4096,9,-0.0117856154,0.3563091187,1.0207690751,-0.2066739132
7,fft_random10,0,10,256,4096,10,-0.0054116292,0.0675996298,0.8337621759,-3.0686527206
7,fft_random10,0,10,256,4096,11,-0.8824722531,0.5320819779,3.6503575346,0.3305240351
7,fft_random10,0,10,256,4096,12,-0.3261710811,0.7788280027,3.1174608207,2.7406481366
7,fft_random10,0,10,256,4096,13,0.3534560011,-0.0345669125,-1.3758233737,0.3586253700
7,fft_random10,0,10,256,4096,14,-0.5926689347,-0.3085876720,2.1959241864,1.5527968544
7,fft_random10,0,10,256,4096,15,-0.6194042650,0.6542840233,3.1577192426,-2.1796156328
7,fft_random10,0,10,256,4096,16,0.4437922675,-0.6480081401,-2.4653518950,-0.5938438131
7,fft_random10,0,10,256,4096,17,-0.0709646168,-0.8365099711,2.7346024740,-0.7148521310
7,fft_random10,0,10,256,4096,18,-0.3597160020,0.6203489434,-1.2339221445,-2.4692704643
7,fft_random10,0,10,256,4096,19,0.8380199308,0.7125910612,-2.1570714780,-1.9271579209
7,fft_random10,0,10,256,4096,20,-0.4405387770,-0.2787271918,0.2360528295,-2.2267719939
7,fft_random10,0,10,256,4096,21,-0.3431818033,0.6859612781,-1.2494318091,-1.1828772395
7,fft_random10,0,10,256,4096,22,-0.1384999880,0.6532238529,2.7249929340,-1.2452750896
7,fft_random10,0,10,256,4096,23,0.2230846198,-0.5478610817,1.7005691575,-0.2675905880
7,fft_random10,0,10,256,4096,24,-0.4021167085,-0.8902277390,-0.4906147854,0.1577826415
7,fft_random10,0,10,256,4096,25,-0.7176615207,0.3958092414,-0.2048148361,2.6809245765
7,fft_random10,0,10,256,4096,26,-0.2398363665,-0.1497146399,1.4481386066,0.9770592712
7,fft_random10,0,10,256,4096,27,-0.0811998521,-0.5125945336,5.5360907080,1.6520612665
7,fft_random10,0,10,256,4096,28,-0.3379881244,-0.0554303514,-0.2274915191,-4.8267405232
7,fft_random10,0,10,256,4096,29,-0.0118684690,-0.3172810749,1.2100927135,0.5958858000
7,fft_random10,0,10,256,4096,30,-0.0030796411,0.5305046800,0.3416004457,-2.0788270610
7,fft_random10,0,10,256,4096,31,-0.8235968436,0.0440718534,-0.8027651219,1.1013630276
7,fft_random10,0,10,256,4096,32,0.0955506543,0.7314115688,1.1186512694,-1.3620662736
7,fft_random10,0,10,256,4096,33,-0.5384862059,-0.7639206627,1.1689060491,2.3628239871
7,fft_random10,0,10,256,4096,34,-0.6934917703,-0.3530673190,-1.7069158826,0.0396527468
7,fft_random10,0,10,256,4096,35,0.2914322525,-0.4945989663,-0.5056037545,3.2657505923
7,fft_random10,0,10,256,4096,36,-0.0788058070,0.6426357281,0.3127511389,5.3671524635
7,fft_random10,0,10,256,4096,37,-0.6389666351,0.5432130990,1.0168678340,1.2042861078
7,fft_random10,0,10,256,4096,38,-0.1068172436,-0.3920582216,-2.9247604277,-0.5751849543
7,fft_random10,0,10,256,4096,39,-0.5046250913,0.5093103635,-0.5357033662,-0.1471135803
7,fft_random10,0,10,256,4096,40,0.5346994455,0.3884550721,1.7911250053,3.3892973874
7,fft_random10,0,10,256,4096,41,-0.0840683225,-0.7489139588,-3.3781488599,1.3265086802
7,fft_random10,0,10,256,4096,42,0.7661565546,0.4078350576,3.4516186575,1.0458222806
7,fft_random10,0,10,256,4096,43,0.6906869327,-0.8286921992,-1.1422060010,-0.4632536785
7,fft_random10,0,10,256,4096,44,0.6938672417,-0.0012595669,1.7587187247,-0.3494123691
7,fft_random10,0,10,256,4096,45,-0.3357384786,-0.5797112892,2.0113609922,-0.4311005934
7,fft_random10,0,10,256,4096,46,0.2437290620,-0.4103367621,1.2408123133,1.4036718457
7,fft_random10,0,10,256,4096,47,0.7835286804,-0.0123682168,-2.1486632232,-4.3742495412
7,fft_random10,0,10,256,4096,48,0.4959863582,0.7769569036,-1.0755183995,2.7455314800
7,fft_random10,0,10,256,4096,49,0.7000328474,0.7452153815,2.2773863674,4.2586025186
7,fft_random10,0,10,256,4096,50,-0.8491095924,0.1694466607,0.9563197026,1.5948092496
7,fft_random10,0,10,256,4096,51,-0.5394051557,0.7327753884,1.4632644354,0.9122578211
7,fft_random10,0,10,256,4096,52,-0.6220734289,-0.6021351007,4.0924786865,-3.2985353743
7,fft_random10,0,10,256,4096,53,0.3605004404,0.7336505311,-3.2866635837,2.1751315337
7,fft_random10,0,10,256,4096,54,-0.3305135619,0.8753639807,1.0910506049,0.9349218992
7,fft_random10,0,10,256,4096,55,-0.3598087339,-0.6884634158,0.1416964110,-2.8310623261
7,fft_random10,0,10,256,4096,56,0.4785316301,-0.4122008513,-2.2961551720,-0.8355934725
7,fft_random10,0,10,256,4096,57,-0.1845830831,-0.2283026858,-2.6794736968,-1.9158716121
7,fft_random10,0,10,256,4096,58,-0.6221360407,0.4035388344,1.5853721719,1.7516344527
7,fft_random10,0,10,256,4096,59,0.1472256318,-0.5907802281,1.4312706256,1.7345382144
7,fft_random10,0,10,256,4096,60,0.2386238205,-0.0407445976,1.6434684046,0.2761027829
7,fft_random10,0,10,256,4096,61,0.3228685278,0.2569705819,1.5130078133,3.6815575775
7,fft_random10,0,10,256,4096,62,-0.4751459706,-0.2152568261,1.7991279071,-0.2508225992
7,fft_random10,0,10,256,4096,63,0.1634879115,0.8294969232,-0.7208505473,1.4981083129
7,fft_random10,0,10,256,4096,64,-0.5886621394,-0.1944491193,-1.8040602968,-0.3561754894
7,fft_random10,0,10,256,4096,65,0.2021213569,-0.6750172835,0.4355849068,-3.0551267883
7,fft_random10,0,10,256,4096,66,0.6468601252,-0.1582579071,1.2757704924,-2.1087268205
7,fft_random10,0,10,256,4096,67,-0.5363469408,0.4473558374,-2.2417354413,-1.1113008252
7,fft_random10,0,10,256,4096,68,-0.5580790003,0.4452044449,-1.1015170432,-2.4054538950
7,fft_random10,0,10,256,4096,69,0.2271350042,0.0610345617,-4.1260584320,2.9065165754
7,fft_random10,0,10,256,4096,70,0.2251541695,0.6763551032,2.2002195016,-1.1165646008
7,fft_random10,0,10,256,4096,71,-0.6307524048,-0.3378208774,-0.1155734539,1.3057440368
7,fft_random10,0,10,256,4096,72,0.3897451175,0.0003854735,0.2280275230,1.8878495022
7,fft_random10,0,10,256,4096,73,0.3328778198,0.8194150049,-0.2002702494,-0.8121577982
7,fft_random10,0,10,256,4096,74,-0.3170001840,0.3586530488,-0.7371334000,0.1253763988
7,fft_random10,0,10,256,4096,75,0.2927191736,-0.3059038289,-0.8766344273,-0.3088447702
7,fft_random10,0,10,256,4096,76,-0.1811978094,-0.1571353177,-1.0752255094,1.2498018077
7,fft_random10,0,10,256,4096,77,-0.3563422102,-0.7730114144,2.3864737972,1.6889544034
7,fft_random10,0,10,256,4096,78,-0.4048366660,-0.2049187199,-0.5774174427,1.1713839303
7,fft_random10,0,10,256,4096,79,-0.5474557086,-0.3580644956,-3.0890447560,-2.1724615765
7,fft_random10,0,10,256,4096,80,0.0044767538,0.2925037547,-1.3604690302,-1.1745957526
7,fft_random10,0,10,256,4096,81,0.7197805337,0.1845152563,3.0340798249,2.7809478917
7,fft_random10,0,10,256,4096,82,-0.7215210908,0.7721610360,0.8192404042,5.7086662618
7,fft_random10,0,10,256,4096,83,-0.6230813177,-0.2389056853,-0.1973865398,-0.9640969765
7,fft_random10,0,10,256,4096,84,-0.1134335802,-0.3855332885,1.2037810872,-3.5420560582
7,fft_random10,0,10,256,4096,85,0.2843152737,-0.0076432381,-1.9800164841,0.1149081696
7,fft_random10,0,10,256,4096,86,0.3438835566,-0.8525042705,-2.5006292890,-3.2795117336
7,fft_random10,0,10,256,4096,87,-0.7984474969,0.2898576724,-1.9765553186,2.1993297792
7,fft_random10,0,10,256,4096,88,-0.1701102815,-0.6381742096,-0.7582866096,-3.1118797999
7,fft_random10,0,10,256,4096,89,-0.2906901548,0.6455043177,-0.6138530364,1.0997323797
7,fft_random10,0,10,256,4096,90,-0.8459556673,-0.3012000070,3.3600407492,0.7678637308
7,fft_random10,0,10,256,4096,91,-0.4138950463,-0.8876624853,0.5216206456,1.6285962857
7,fft_random10,0,10,256,4096,92,-0.3158218958,-0.5279374627,-1.4645814624,2.7919667867
7,fft_random10,0,10,256,4096,93,0.7195544534,0.3290353134,0.8277545336,-1.0824298461
7,fft_random10,0,10,256,4096,94,0.7591043853,-0.5025533288,-0.6241640711,-0.9258170740
7,fft_random10,0,10,256,4096,95,0.1013725445,0.6539408727,1.7810526574,1.6684360312
7,fft_random10,0,10,256,4096,96,0.6863281580,0.7220580695,0.7611528548,3.1049709196
7,fft_random10,0,10,256,4096,97,-0.8617319487,-0.7665137658,1.5398366116,0.8331605567
7,fft_random10,0,10,256,4096,98,-0.6725202976,0.3253474375,0.2389368545,2.2109589389
7,fft_random10,0,10,256,4096,99,-0.5742475301,0.6925022089,-2.1646305815,3.0011787839
7,fft_random10,0,10,256,4096,100,0.6075833538,0.2849626492,1.8390158952,-0.5001085928
7,fft_random10,0,10,256,4096,101,0.3162720195,0.7519004550,-1.2347428039,0.3701000049
7,fft_random10,0,10,256,4096,102,-0.7665491926,-0.0180408796,-0.0569207685,1.6691795868
7,fft_random10,0,10,256,4096,103,0.2402934954,0.6342742198,2.2470262545,4.1104318593
7,fft_random10,0,10,256,4096,104,0.1677419853,-0.5352979568,0.0128218793,-2.5604263115
7,fft_random10,0,10,256,4096,105,0.0295622818,0.8743884468,3.7277181413,2.2268011434
7,fft_random10,0,10,256,4096,106,-0.5407658500,0.5569147673,2.6816135954,1.5806420113
7,fft_random10,0,10,256,4096,107,0.6444706035,0.5442477814,-0.6950458831,3.9164133915
7,fft_random10,0,10,256,4096,108,0.0540447928,-0.6961416393,3.4498025307,-0.9421115249
7,fft_random10,0,10,256,4096,109,0.5924796583,0.1538775130,1.9659498956,-0.6147918435
7,fft_random10,0,10,256,4096,110,0.8511244172,-0.3675301438,-2.0938616947,-3.0690241255
7,fft_random10,0,10,256,4096,111,-0.0129330920,-0.0519782434,-1.2374222531,-3.7844456854
7,fft_random10,0,10,256,4096,112,-0.4331231297,0.8268128446,0.0213118861,-1.7662916230
7,fft_random10,0,10,256,4096,113,0.2056238720,0.0383517468,-0.5611596165,-0.0663991532
7,fft_random10,0,10,256,4096,114,-0.0594764303,0.8678032534,2.1820355438,3.8523018710
7,fft_random10,0,10,256,4096,115,0.6450500929,-0.6970475185,-0.7436902890,-0.9767888852
7,fft_random10,0,10,256,4096,116,-0.6073542274,-0.3131478177,0.2071197931,1.2538480790
7,fft_random10,0,10,256,4096,117,0.2598577395,-0.8270837157,-3.9196954965,0.1269404708
7,fft_random10,0,10,256,4096,118,0.1762316888,0.0666839057,2.3813407969,-2.6882292690
7,fft_random10,0,10,256,4096,119,0.1271473912,-0.3306100710,-1.9528432895,0.6461376219
7,fft_random10,0,10,256,4096,120,0.7726917717,0.2873818541,-1.8495747402,3.6331108582
7,fft_random10,0,10,256,4096,121,-0.0278830092,0.6419224297,0.8864818957,2.5061141749
7,fft_random10,0,10,256,4096,122,-0.3802166831,-0.4382902588,1.7852567811,1.7004466461
7,fft_random10,0,10,256,4096,123,0.5275922075,-0.8934409895,-0.6327712919,0.2229294618
7,fft_random10,0,10,256,4096,124,-0.7130256987,-0.4029656582,-2.3021020751,-1.5283424233
7,fft_random10,0,10,256,4096,125,-0.6654245713,-0.5757356141,-0.8696150263,-0.8316174157
7,fft_random10,0,10,256,4096,126,0.3301412816,0.0391314946,0.2911611507,4.4567134506
7,fft_random10,0,10,256,4096,127,-0.1365204094,-0.0560575084,-1.8532260974,2.6881316487
7,fft_random10,0,10,256,4096,128,0.5198490699,-0.3753917614,2.8697933373,-0.2449886005
7,fft_random10,0,10,256,4096,129,0.8186229579,0.6163757306,0.1364055462,-1.6627905877
7,fft_random10,0,10,256,4096,130,-0.5460965224,-0.4244896952,1.6904555044,1.2349090712
7,fft_random10,0,10,256,4096,131,0.2858928011,-0.0705337406,4.6618308941,1.5396220098
7,fft_random10,0,10,256,4096,132,0.4389562444,-0.8012373482,0.5169068917,3.6170604688
7,fft_random10,0,10,256,4096,133,-0.1017861404,0.1048517464,-2.9031568910,-3.2222042018
7,fft_random10,0,10,256,4096,134,0.5713299037,0.3695942239,1.3221506845,-1.7075856682
7,fft_random10,0,10,256,4096,135,0.2180014092,-0.3257009551,-2.1286068255,-2.4536388527
7,fft_random10,0,10,256,4096,136,0.3123919423,0.5060882675,-0.1083050420,-3.3252971285
7,fft_random10,0,10,256,4096,137,-0.5068775658,0.0043735366,-0.9801663017,-2.6270862811
7,fft_random10,0,10,256,4096,138,0.0003052261,-0.6149993956,-1.1089307332,3.0866102309
7,fft_random10,0,10,256,4096,139,0.6780603634,0.6923809613,1.0334700842,0.6494523830
7,fft_random10,0,10,256,4096,140,-0.4447750451,0.4170787320,0.0272936593,-1.0606231805
7,fft_random10,0,10,256,4096,141,-0.6348555693,0.1668794265,-0.2965181637,0.4512357969
7,fft_random10,0,10,256,4096,142,0.5287833287,-0.8617858874,1.4485637958,-0.5545131449
7,fft_random10,0,10,256,4096,143,0.7319909334,0.3515275584,2.1363986786,0.2735695022
7,fft_random10,0,10,256,4096,144,0.6247246581,0.2124440065,0.4132293156,-5.7173637842
7,fft_random10,0,10,256,4096,145,0.5964390911,-0.8289747531,1.1914570020,-0.2768273802
7,fft_random10,0,10,256,4096,146,-0.0888828280,-0.5039863932,1.9039363527,-0.2979589635
7,fft_random10,0,10,256,4096,147,0.3871976817,-0.3812157532,1.4501869200,1.7608363959
7,fft_random10,0,10,256,4096,148,0.0020043577,-0.5148698818,-2.3557638352,4.3899734505
7,fft_random10,0,10,256,4096,149,-0.6028999668,-0.2172734884,-0.6389822280,-1.0715730236
7,fft_random10,0,10,256,4096,150,0.4146890243,-0.5119542882,-1.3581983306,0.1473033790
7,fft_random10,0,10,256,4096,151,0.4892595443,-0.7588513318,-1.9168112610,0.5046764024
7,fft_random10,0,10,256,4096,152,-0.7741052914,-0.7549814912,-0.4956260875,-1.5956265256
7,fft_random10,0,10,256,4096,153,-0.7397149231,-0.0296575110,0.0960679006,0.5109981558
7,fft_random10,0,10,256,4096,154,0.5436692962,-0.5522674301,0.1134636269,0.6337683958
7,fft_random10,0,10,256,4096,155,0.1320612241,-0.0819016342,4.0016364958,2.6972059510
7,fft_random10,0,10,256,4096,156,-0.8362361023,-0.1627312634,-1.4962889046,-1.9575376601
7,fft_random10,0,10,256,4096,157,-0.6134881280,-0.1693972948,3.5382226503,1.3541423991
7,fft_random10,0,10,256,4096,158,0.0729384995,-0.8681484136,2.0802027962,0.0571418310
7,fft_random10,0,10,256,4096,159,0.8055731783,0.4064031372,3.4688621169,2.2599450815
8,fft_random1_addr,0,1,2048,9216,0,0.3872297993,0.0448295911,1.5199448756,1.0619283759
8,fft_random1_addr,0,1,2048,9216,1,-0.5593683370,0.1736592640,1.1793877298,0.4362673296
8,fft_random1_addr,0,1,2048,9216,2,0.7853583521,0.7017984145,-0.7059809898,-1.9898579955
8,fft_random1_addr,0,1,2048,9216,3,-0.2178725734,-0.7925314980,-0.2173117104,2.3434051807
8,fft_random1_addr,0,1,2048,9216,4,0.8548924891,0.1663692390,2.5992122427,0.9200178827
8,fft_random1_addr,0,1,2048,9216,5,-0.6562008304,0.8183339439,-1.1192758770,-4.1609224610
8,fft_random1_addr,0,1,2048,9216,6,-0.5661944914,0.7140012299,-0.5528948891,2.5696310499
8,fft_random1_addr,0,1,2048,9216,7,0.5300620719,-0.6204285907,-0.3221754278,1.4542685741
8,fft_random1_addr,0,1,2048,9216,8,-0.0295923429,0.0270669244,4.2228802176,0.3983530596
8,fft_random1_addr,0,1,2048,9216,9,-0.1658750060,0.2996316181,5.2938409958,0.6055138990
8,fft_random1_addr,0,1,2048,9216,10,0.5636826285,-0.3407955446,-2.3837883034,0.0707595855
8,fft_random1_addr,0,1,2048,9216,11,0.5089173008,0.7818617995,-0.0241617093,-1.4226643506
8,fft_random1_addr,0,1,2048,9216,12,0.5518187560,-0.7259416346,-1.2846425299,-4.3310028385
8,fft_random1_addr,0,1,2048,9216,13,-0.6070448424,-0.1547673038,-0.1174207849,1.9778969667
8,fft_random1_addr,0,1,2048,9216,14,0.3242173559,0.1428124980,-0.5536309722,1.8753430045
8,fft_random1_addr,0,1,2048,9216,15,-0.1840854546,-0.1739715749,-1.3383060781,-1.0916638046
9,fft_random4_addr,0,4,2048,9216,0,0.0102931038,0.4401642133,-1.7087292583,1.3568642302
9,fft_random4_addr,0,4,2048,9216,1,-0.1686966581,0.4913196085,-1.1719975509,0.7162964650
9,fft_random4_addr,0,4,2048,9216,2,0.5521860544,0.8812237015,2.8007995917,-2.3793158239
9,fft_random4_addr,0,4,2048,9216,3,0.2315968918,-0.7063083912,1.0092932080,-0.9868992672
9,fft_random4_addr,0,4,2048,9216,4,-0.8822053041,0.6716658118,0.2499795551,0.6915995952
9,fft_random4_addr,0,4,2048,9216,5,0.1186999821,-0.5119196601,1.9480440606,-0.8303329997
9,fft_random4_addr,0,4,2048,9216,6,-0.6857013037,0.0039241768,2.2043665371,1.6203175729
9,fft_random4_addr,0,4,2048,9216,7,0.8798712405,-0.0721002314,-2.0461367194,0.9679670405
9,fft_random4_addr,0,4,2048,9216,8,-0.2210924131,-0.8696955606,-0.9642339481,0.8531949326
9,fft_random4_addr,0,4,2048,9216,9,-0.6527246720,0.7016509570,4.8822124742,5.0151872655
9,fft_random4_addr,0,4,2048,9216,10,0.8556795434,0.0579151831,1.1366342554,-3.2831448968
9,fft_random4_addr,0,4,2048,9216,11,0.2636406616,0.3644818531,-2.7084799788,2.8399180971
9,fft_random4_addr,0,4,2048,9216,12,-0.8055516303,-0.5236233538,-5.1712413235,-4.0276143151
9,fft_random4_addr,0,4,2048,9216,13,-0.6632059571,0.8001716386,0.0484397458,0.6449030597
9,fft_random4_addr,0,4,2048,9216,14,-0.1600896536,0.4434554093,-0.2339698836,1.7318479265
9,fft_random4_addr,0,4,2048,9216,15,-0.3814291438,-0.8154611257,-0.1102911049,2.1118385301
9,fft_random4_addr,0,4,2048,9216,16,0.6561758840,-0.5247418454,-0.3964443520,2.1572253455
9,fft_random4_addr,0,4,2048,9216,17,-0.8732111555,-0.2696739647,-2.6202499888,-0.7771504322
9,fft_random4_addr,0,4,2048,9216,18,-0.1235484319,-0.7406907116,-0.9254762134,0.8513649097
9,fft_random4_addr,0,4,2048,9216,19,0.6659736267,-0.6030010678,-3.3192646963,-0.3487626410
9,fft_random4_addr,0,4,2048,9216,20,-0.2154378904,0.3079697014,0.8008085260,3.5387858782
9,fft_random4_addr,0,4,2048,9216,21,-0.8920041736,-0.7517139328,1.3508190030,-0.6838876950
9,fft_random4_addr,0,4,2048,9216,22,-0.4507226395,0.4405276932,3.8522385319,-2.2423972633
9,fft_random4_addr,0,4,2048,9216,23,0.1913286064,-0.0176770155,0.4727163807,-0.8656958004
9,fft_random4_addr,0,4,2048,9216,24,0.3496677584,0.7571562238,-0.0362391930,3.3308681926
9,fft_random4_addr,0,4,2048,9216,25,-0.5565248632,0.6662826756,-0.0490824061,-2.9994517335
9,fft_random4_addr,0,4,2048,9216,26,-0.0413418488,0.8554731294,1.7006746075,-3.1028840442
9,fft_random4_addr,0,4,2048,9216,27,0.5769325468,-0.1870665340,1.4243801407,0.4837821413
9,fft_random4_addr,0,4,2048,9216,28,-0.3835891184,0.7568263994,1.2591415532,-3.8380374993
9,fft_random4_addr,0,4,2048,9216,29,0.3874830581,-0.0528887467,0.7491191026,-1.3397073285
9,fft_random4_addr,0,4,2048,9216,30,-0.0075454860,0.8915261788,1.7920456787,1.1643895081
9,fft_random4_addr,0,4,2048,9216,31,0.3199197748,0.6289171624,4.4436274692,-3.7243110644
9,fft_random4_addr,0,4,2048,9216,32,-0.0174665962,0.2878119002,-0.0629612066,-1.3999099077
9,fft_random4_addr,0,4,2048,9216,33,0.8476756934,-0.0251354917,0.3247587388,-0.4634805216
9,fft_random4_addr,0,4,2048,9216,34,0.8219585998,-0.5347492853,-0.6883537488,-1.9768648971
9,fft_random4_addr,0,4,2048,9216,35,-0.4666336622,0.3535770337,1.4894164698,-2.6253820914
9,fft_random4_addr,0,4,2048,9216,36,0.3381799239,-0.7435965295,0.0040785350,0.2788538215
9,fft_random4_addr,0,4,2048,9216,37,-0.4186776455,0.0359581606,-2.4315507279,0.0136189189
9,fft_random4_addr,0,4,2048,9216,38,0.1580014433,-0.0236271181,-0.1644299232,0.5419210775
9,fft_random4_addr,0,4,2048,9216,39,-0.0445150821,-0.4083560377,1.6130690886,1.9872104500
9,fft_random4_addr,0,4,2048,9216,40,-0.6608447779,-0.0044303220,0.3613898429,-2.6925937683
9,fft_random4_addr,0,4,2048,9216,41,0.0581469933,0.2191582765,1.6146905838,-2.0585434993
9,fft_random4_addr,0,4,2048,9216,42,-0.5820483538,-0.5625519951,-3.2558218611,3.5069472240
9,fft_random4_addr,0,4,2048,9216,43,0.7149531890,0.4115047940,0.3651125987,1.2822814467
9,fft_random4_addr,0,4,2048,9216,44,0.3092465268,-0.0377843061,-0.4260468650,1.8216528251
9,fft_random4_addr,0,4,2048,9216,45,-0.2075330527,0.2007213697,0.2423652384,3.5616404024
9,fft_random4_addr,0,4,2048,9216,46,-0.2178124477,-0.4273241822,-1.1943457664,2.1870462509
9,fft_random4_addr,0,4,2048,9216,47,-0.6955919580,-0.1410861748,1.9291634632,0.6405926722
9,fft_random4_addr,0,4,2048,9216,48,0.0825308169,-0.2969684779,0.8125440611,3.2598783916
9,fft_random4_addr,0,4,2048,9216,49,-0.8562356851,0.2506865481,-0.4044893246,-2.4190639126
